Date,Real_kWh,Rel_kWh,Real_Air_kWh,Rel_Air_kWh,Avg_Light,Avg_Tp,Avg_Humidity,Wind_Direction,Wind_Speed,Avg_Comfort,Season,Week,Is_Holiday,Is_Work,Target_Kwh,Split
2015/4/24 20:21,269.7560059,68,73.38598328,18,0,21.05306549,85.63216095,156.539566,0.584388912,23.82428627,Summer,Friday,FALSE,off work,64,
2015/4/24 20:36,266.7642914,64,70.48028107,17.8125,0,20.85022659,87.10275116,140.4210815,0.249388888,23.5812561,Summer,Friday,FALSE,off work,66,
2015/4/24 20:51,260.8791565,66,71.22698212,17.75,0,20.86713028,88.39585266,126.3180923,1.250666738,23.65507011,Summer,Friday,FALSE,off work,62,
2015/4/24 21:06,257.1157532,62,71.11229248,18.25,0,20.80796967,89.19876099,150.5071106,0.640222251,23.59731255,Summer,Friday,FALSE,off work,60,
2015/4/24 22:00,242.776474,60,72.02283478,18.375,0,20.82487106,86.78158417,166.6379852,0.442944467,23.53173599,Summer,Friday,FALSE,off work,56,TRUE
2015/4/24 22:15,226.6054657,56,66.18808212,15.5625,0,20.78261414,87.33094635,148.4934692,0.46155557,23.48983955,Summer,Friday,FALSE,off work,48,
2015/4/24 22:30,207.6655609,48,46.25981445,10.9375,0,20.68119278,87.78733215,149.1673126,0.588111103,23.35650787,Summer,Friday,FALSE,off work,46,
2015/4/24 22:45,193.170636,46,41.3224968,10.1875,0,20.88403244,87.92255859,161.9351349,1.053388953,23.6624321,Summer,Friday,FALSE,off work,45,
2015/4/24 23:00,188.7453186,45,40.48281631,10.1875,0,20.62203293,87.34784546,131.6938019,1.15016675,23.25275269,Summer,Friday,FALSE,off work,42,
2015/4/24 23:15,175.9625214,42,40.76625977,10.125,0,20.85867767,87.17036133,165.2947845,0.938000023,23.59627991,Summer,Friday,FALSE,off work,42,
2015/4/24 23:30,172.4743683,42,41.09434967,10.125,0,20.79106522,87.06894226,156.5596924,1.254388928,23.49259529,Summer,Friday,FALSE,off work,42,
2015/4/24 23:45,171.0161926,42,40.53442612,10.125,0,20.84177475,87.16190948,101.4614334,0.647666693,23.57112274,Summer,Friday,FALSE,off work,40,
2015/4/25 00:00,169.6071655,40,36.6915596,9.765625,0,20.72345123,87.0773941,157.9035492,0.692333341,23.39283676,Summer,Saturday,TRUE,off work,40,
2015/4/25 00:33,166.0780518,40,37.68156128,9.5625,0,20.84177628,86.24913177,142.4491577,0.602999985,23.53619652,Summer,Saturday,TRUE,off work,38,TRUE
2015/4/25 00:48,164.1857025,38,39.64764175,9.4375,0,20.85022659,85.52229156,128.3372803,0.208444461,23.5218483,Summer,Saturday,TRUE,off work,40,
2015/4/25 01:03,166.461438,40,40.81172562,9.875,0,20.95164719,85.3279007,145.8088074,0.74816668,23.66366615,Summer,Saturday,TRUE,off work,38,
2015/4/25 01:18,166.0190735,38,40.61143036,9.9375,0,21.04461441,85.82654724,158.5754547,0.740722239,23.8191658,Summer,Saturday,TRUE,off work,40,
2015/4/25 01:33,167.4346527,40,40.44554291,10.125,0,20.78261414,86.16461639,147.1526794,0.543444455,23.44627762,Summer,Saturday,TRUE,off work,40,
2015/4/25 01:48,167.262619,40,40.72529907,10.125,0,20.72345352,86.67171478,132.3702087,0.338722229,23.37795181,Summer,Saturday,TRUE,off work,40,
2015/4/25 02:03,166.4647156,40,40.58275909,10.125,0,20.67274246,87.01823425,155.8876648,0.390833318,23.31571999,Summer,Saturday,TRUE,off work,40,
2015/4/25 02:18,166.8038605,40,38.40245819,10.0625,0,20.61358032,87.54223633,156.5596924,0.271722227,23.24762306,Summer,Saturday,TRUE,off work,37.5,
2015/4/25 02:33,164.4101593,37.5,40.04659271,9.6875,0,20.45299988,87.09429626,145.8088074,0.174944445,22.9931572,Summer,Saturday,TRUE,off work,40,
2015/4/25 02:48,165.5783417,40,37.86915817,9.6875,0,20.71500092,85.50538483,333.2772827,0.052111115,23.32220306,Summer,Saturday,TRUE,off work,40,
2015/4/25 03:03,164.8394257,40,40.48281631,9.5625,0,20.723452,84.49963989,160.5912781,0.692333341,23.29737015,Summer,Saturday,TRUE,off work,38,
2015/4/25 03:18,166.2894043,38,35.18371792,8.3125,0,20.75725937,84.20382996,127.6667023,1.127833366,23.33586998,Summer,Saturday,TRUE,off work,34,
2015/4/25 03:33,145.5898621,34,20.07152672,4.75,0,20.56287003,84.60105896,192.8439178,1.20227778,23.06592216,Summer,Saturday,TRUE,off work,38,
2015/4/25 03:48,151.3013245,38,29.44358425,7.34375,0,20.63048325,84.29679871,142.4491577,0.115388893,23.15384102,Summer,Saturday,TRUE,off work,38,
2015/4/25 04:03,159.2164368,38,33.9300354,8.4375,0,20.71500015,83.69673309,151.8561859,0.610444486,23.25556107,Summer,Saturday,TRUE,off work,40,
2015/4/25 04:18,165.691391,40,39.70580597,9.875,0,20.75725861,83.20653534,149.168457,1.369777918,23.29886894,Summer,Saturday,TRUE,off work,40,
2015/4/25 04:33,165.8421234,40,40.44103622,9.9375,0,20.87558212,84.33060913,151.8561859,0.926833332,23.51407509,Summer,Saturday,TRUE,off work,36,
2015/4/25 04:48,155.3137665,36,28.31390762,7,0,21.05306702,85.09125366,165.2947845,0.126555562,23.80321274,Summer,Saturday,TRUE,off work,36,
2015/4/25 05:03,155.1155182,36,30.31142387,7.375,0,21.11222839,85.75893402,143.7930298,0.900777757,23.91617393,Summer,Saturday,TRUE,off work,38,
2015/4/25 05:18,160.9449493,38,34.77340164,9.0625,0,21.0615181,84.85461121,152.5281067,0.498777777,23.80627251,Summer,Saturday,TRUE,off work,40,
2015/4/25 05:33,166.9251068,40,40.84162598,9.6875,0,20.99390488,84.20383301,168.6544342,0.182388887,23.6821579,Summer,Saturday,TRUE,off work,40,
2015/4/25 05:48,167.9966187,40,41.22951736,10.375,0,20.90093613,85.48848267,126.3201294,0.904500067,23.59509735,Summer,Saturday,TRUE,off work,40,
2015/4/25 06:03,167.4788849,40,39.59807968,9.9375,0,20.81641998,85.64906311,148.4960938,0.610444486,23.47683029,Summer,Saturday,TRUE,off work,40,
2015/4/25 06:18,164.5379578,40,38.86981125,9.9375,0.045010131,21.02771225,85.96177521,262.0527039,0.450388879,23.79967728,Summer,Saturday,TRUE,off work,38,
2015/4/25 06:33,163.8907928,38,35.25877686,9.125,0.090020262,21.36577759,85.87726135,242.5504456,0.290333331,24.29416084,Summer,Saturday,TRUE,off work,40,
2015/4/25 07:09,168.8240112,40,39.03815689,9.5,0.090020262,21.51790695,84.5841568,138.3944092,0.264277786,24.46443176,Summer,Saturday,TRUE,off work,40,TRUE
2015/4/25 07:24,168.7814148,40,44.19174347,10.703125,0.126028366,21.76300583,83.61221619,221.0279694,0.208444461,24.78194275,Summer,Saturday,TRUE,off work,42,
2015/4/25 08:03,172.1958405,42,41.83490524,10.625,0.180023721,22.29949112,79.78228912,165.266922,0.442944467,25.39009705,Summer,Saturday,TRUE,off work,42,TRUE
2015/4/25 08:18,168.4324341,42,38.67484207,9.9375,0.197989598,22.49367828,78.55499115,150.4671021,0.465277761,25.61199646,Summer,Saturday,TRUE,off work,40,
2015/4/25 08:33,171.1833069,40,39.71399612,9.5625,0.269971347,22.61774826,77.15511017,130.2999573,0.714666724,25.72360229,Summer,Saturday,TRUE,off work,42,
2015/4/25 08:48,171.1079407,42,41.69891815,10.4375,0.269968158,22.92979279,75.54864502,172.6050262,0.789111137,26.08891792,Summer,Saturday,TRUE,off work,44,
2015/4/25 09:03,180.3976715,44,45.01545029,12.125,0.359939581,23.20619507,74.44537354,171.940567,0.398277789,26.42418671,Summer,Saturday,TRUE,off work,46,
2015/4/25 09:18,192.1679352,46,54.36334076,12.9375,0.341895282,23.34267349,72.62298584,183.345932,0.353611141,26.52271118,Summer,Saturday,TRUE,off work,44,
2015/4/25 09:33,181.6510468,44,41.96843491,10,0.269880396,23.29427948,72.13754578,145.063858,0.335000008,26.42965775,Summer,Saturday,TRUE,off work,48,
2015/4/25 09:48,200.9694214,48,53.76942139,14.5625,0.269878906,23.33624191,72.74512024,121.5581436,0.565777779,26.5201828,Summer,Saturday,TRUE,off work,47.5,
2015/4/25 10:03,194.6566681,47.5,50.60935593,11.8125,0.323854113,22.83784561,72.84629669,312.2902527,0.870999992,25.82721024,Summer,Saturday,TRUE,off work,48,
2015/4/25 10:18,199.1737335,48,57.04458237,14.4375,0.323859537,22.61051788,71.41193237,210.2082825,0.636500001,25.44123878,Summer,Saturday,TRUE,off work,46,
2015/4/25 10:33,194.8565521,46,37.1281929,9.625,0.37784881,22.36735611,70.14014587,186.0309601,1.001277804,25.04364128,Summer,Saturday,TRUE,off work,52,
2015/4/25 10:48,212.0744965,52,59.5730423,14.9375,0.323880249,22.5712677,69.88913269,160.5104675,0.893333375,25.31435165,Summer,Saturday,TRUE,off work,46,
2015/4/25 11:03,193.4131195,46,44.38056946,11.640625,0.287882698,22.73011017,70.45177765,165.8832092,1.179944515,25.56142387,Summer,Saturday,TRUE,off work,52,
2015/4/25 11:18,209.9167236,52,59.54232254,15,0.359852862,22.42596817,69.24380493,173.2707214,0.97522223,25.0836998,Summer,Saturday,TRUE,off work,46,
2015/4/25 11:33,191.537149,46,40.23582687,10.375,0.269899851,21.82804413,69.39096527,147.0786285,1.042222261,24.2637394,Summer,Saturday,TRUE,off work,46,
2015/4/25 11:48,188.7895538,46,41.49821396,10.6875,0.323920268,21.52997894,70.90684052,157.1621857,0.63277775,23.91515923,Summer,Saturday,TRUE,off work,46,
2015/4/25 12:03,195.4988037,46,51.62516479,12.8125,0.287956351,21.68628387,70.37485046,221.6284027,1.079444528,24.10963516,Summer,Saturday,TRUE,off work,44,
2015/4/25 12:18,185.615976,44,42.54269409,10.4375,0.359949559,21.63609848,70.32519836,140.3745422,1.72338891,24.03827744,Summer,Saturday,TRUE,off work,42,
2015/4/25 12:33,178.4627228,42,36.47406082,9,0.503924215,21.97388306,69.23505249,351.2498779,0.34616667,24.45782471,Summer,Saturday,TRUE,off work,48,
2015/4/25 13:09,186.6743805,44,43.89519272,10.8125,0.737667739,23.91892853,61.00508575,173.2551727,0.882166743,26.69403801,Summer,Saturday,TRUE,off work,48,TRUE
2015/4/25 13:24,194.6927094,48,53.42166977,13.625,0.719675779,24.29899292,59.40879364,157.12323,0.580666661,27.11118469,Summer,Saturday,TRUE,off work,42.5,
2015/4/25 13:39,180.9891296,42.5,42.19002991,10.5,0.68369199,24.64527664,58.04054871,91.31025696,1.20599997,27.49073296,Summer,Saturday,TRUE,off work,46,
2015/4/25 13:54,183.1469055,46,43.06780167,10.375,0.602728462,24.45946503,57.17061615,153.0727692,0.870999992,27.19535027,Summer,Saturday,TRUE,off work,46,
2015/4/25 14:09,185.368576,46,42.2203392,12.578125,0.674696052,24.57770767,56.77365875,138.9756012,1.764333487,27.32797928,Summer,Saturday,TRUE,off work,44,
2015/4/25 14:24,185.5455231,44,45.94401245,10.8125,0.683692002,24.46791077,57.05237274,197.3828735,0.282888889,27.19982796,Summer,Saturday,TRUE,off work,44,
2015/4/25 14:39,186.8283905,44,43.63223038,10.875,0.620720387,24.58615417,57.05237427,149.7149048,1.116666675,27.35390282,Summer,Saturday,TRUE,off work,48,
2015/4/25 14:54,191.1848969,48,50.25587158,13.25,0.602728486,24.07095184,59.09629211,147.0300446,1.459111094,26.79205055,Summer,Saturday,TRUE,off work,42,
2015/4/25 15:09,183.0879242,42,45.31732483,10.3125,0.557748741,23.95270767,60.18581848,149.7154388,0.941722274,26.69498672,Summer,Saturday,TRUE,off work,46,
2015/4/25 15:24,188.7256561,46,49.51818237,12.375,0.485781151,23.6402092,61.07264557,247.7589722,0.699777782,26.32510262,Summer,Saturday,TRUE,off work,48,
2015/4/25 15:39,201.6280609,48,60.68060226,15.375,0.431805468,23.36993866,60.58278046,136.9786987,1.004999995,25.9396389,Summer,Saturday,TRUE,off work,46,
2015/4/25 15:54,186.3155701,46,44.16880493,11.1875,0.404817629,23.55574799,60.36318665,155.7830658,2.043499947,26.17591476,Summer,Saturday,TRUE,off work,44,
2015/4/25 16:09,183.3566223,44,36.20167694,9,0.287870312,22.81250534,61.42737274,121.5563812,0.897055566,25.23792152,Summer,Saturday,TRUE,off work,46,
2015/4/25 16:24,191.1635986,46,43.07845154,10.6875,0.278874364,22.5253418,61.91723785,148.4216919,1.593111157,24.87650299,Summer,Saturday,TRUE,off work,46,
2015/4/25 16:39,188.6240784,46,41.86234894,10.0625,0.269878417,22.4915596,62.55068665,196.7763824,0.964055598,24.86107864,Summer,Saturday,TRUE,off work,45,
2015/4/25 16:54,183.928418,45,35.87686386,9.4375,0.233894628,22.78716812,62.30575256,165.8831635,0.934277833,25.24650192,Summer,Saturday,TRUE,off work,46,
2015/4/25 17:09,190.2034943,46,42.33174973,9.75,0.251889616,22.93136444,60.55854797,152.4513245,0.837500036,25.35389366,Summer,Saturday,TRUE,off work,50,
2015/4/25 17:24,198.6084869,50,54.88599091,14.3125,0.179920502,22.98189697,60.43159027,137.6763153,1.474000096,25.41499481,Summer,Saturday,TRUE,off work,52,
2015/4/25 17:39,217.7777649,52,65.62201614,16.75,0.08996584,22.17394943,62.81031799,139.0243378,1.712222338,24.44568176,Summer,Saturday,TRUE,off work,50,
2015/4/25 17:54,205.0818024,50,62.09822769,14.453125,0.067482846,21.78406219,65.12141571,140.3660583,1.224611163,24.02035828,Summer,Saturday,TRUE,off work,44,
2015/4/25 18:09,181.6018921,44,40.11581497,10.4375,0.044994917,21.51908035,66.71169434,148.4388275,1.060833335,23.72633133,Summer,Saturday,TRUE,off work,42,
2015/4/25 18:24,176.4458496,42,38.2136322,9,0,21.35362778,67.93541565,157.8751831,0.617888868,23.54976006,Summer,Saturday,TRUE,off work,42,
2015/4/25 18:39,176.6539276,42,39.00620804,9.875,0,21.16812668,69.2969101,137.0507355,0.826333344,23.34850616,Summer,Saturday,TRUE,off work,42,
2015/4/25 18:54,173.2821014,42,38.86202927,9.9375,0,21.03612061,71.1628418,171.9852448,0.990111113,23.23899765,Summer,Saturday,TRUE,off work,40,
2015/4/25 19:09,171.1456268,40,35.87112961,9.375,0,20.88403473,72.90396729,144.4407349,0.811444461,23.09313202,Summer,Saturday,TRUE,off work,42,
2015/4/25 19:24,170.582016,42,39.48257294,9.5,0,20.74035492,74.12945709,128.9954529,0.673722208,22.937257,Summer,Saturday,TRUE,off work,42,
2015/4/25 19:39,173.6081421,42,39.77871399,10.1875,0,20.69809723,74.2477829,136.3956146,1.109222293,22.882267,Summer,Saturday,TRUE,off work,42,
2015/4/25 19:54,172.0745972,42,41.32659225,10.1875,0,20.86712952,74.69571838,183.4364929,0.617888868,23.13703537,Summer,Saturday,TRUE,off work,42,
2015/4/25 20:09,170.4017914,42,38.61012421,9.9375,0,20.58822556,74.05339508,152.5281067,0.588111103,22.71993523,Summer,Saturday,TRUE,off work,42.5,
2015/4/25 20:24,168.9829376,42.5,38.52369919,9.3125,0,20.85022659,72.32080231,178.7333832,0.681166649,23.02393188,Summer,Saturday,TRUE,off work,42,
2015/4/25 20:39,172.7807465,42,41.68622131,9.9375,0,20.75725861,70.76569824,158.5754852,1.217166781,22.83591614,Summer,Saturday,TRUE,off work,40,
2015/4/25 20:54,169.4613556,40,41.02389755,9.875,0,20.70654907,70.05576172,178.7333832,1.023611188,22.73942795,Summer,Saturday,TRUE,off work,40,
2015/4/25 21:09,168.4029449,40,40.4893692,9.9375,0,20.73190384,69.84446869,132.3702087,0.867277801,22.7665844,Summer,Saturday,TRUE,off work,40,
2015/4/25 21:24,166.5024017,40,41.24180527,10,0,20.55441971,69.09227295,176.0456696,0.413166672,22.49380112,Summer,Saturday,TRUE,off work,40,
2015/4/25 21:39,162.7684906,40,37.82696991,8.90625,0,20.64738846,68.89788361,159.247406,0.80400008,22.61552696,Summer,Saturday,TRUE,off work,40,
2015/4/25 21:54,166.885788,40,40.48199692,9.9375,0,20.27551346,68.78801117,232.4877777,0.941722274,22.09870262,Summer,Saturday,TRUE,off work,38,
2015/4/25 22:09,166.4778259,38,38.03709564,9.75,0,20.50371017,69.15988464,153.8720093,0.911944509,22.42686806,Summer,Saturday,TRUE,off work,40,
2015/4/25 22:24,166.1140991,40,37.00039673,9.625,0,20.49525757,69.65853424,136.401825,0.662555575,22.43274994,Summer,Saturday,TRUE,off work,38,
2015/4/25 22:39,161.5642609,38,34.23313904,8.375,0,20.30932007,70.5375061,138.4191284,0.602999985,22.20595322,Summer,Saturday,TRUE,off work,38,
2015/4/25 22:54,158.4791565,38,35.07732525,7.9375,0,20.27551575,71.51789856,141.7797699,0.796555579,22.19285393,Summer,Saturday,TRUE,off work,34,
2015/4/25 23:09,146.0977661,34,18.57628155,4.75,0,20.66429062,70.9685379,154.5448151,0.625333369,22.71435318,Summer,Saturday,TRUE,off work,36,
2015/4/25 23:24,155.11716,36,25.32515793,7,0,20.74880753,71.16292572,162.6071014,0.528555572,22.83906898,Summer,Saturday,TRUE,off work,38,
2015/4/25 23:39,160.623819,38,33.19214172,8.25,0,20.1571907,71.22208862,144.4666901,0.256833345,22.0179512,Summer,Saturday,TRUE,off work,40,
2015/4/25 23:54,161.8067444,40,33.90812073,8.6875,0,20.63893585,71.11221619,157.2316742,0.364777774,22.68429794,Summer,Saturday,TRUE,off work,40,
2015/4/26 00:09,162.7062286,40,36.59407425,9,0,20.42764282,71.63621826,149.8433228,0.238222227,22.40895309,Summer,Sunday,TRUE,off work,38,
2015/4/26 00:24,166.0239868,38,38.55482941,9.8125,0,20.36848297,71.39112091,165.9700928,0.841222227,22.31775131,Summer,Sunday,TRUE,off work,40,
2015/4/26 00:39,164.374118,40,39.16329041,9.5625,0,20.58822556,71.61931763,152.5300903,0.353611141,22.63224297,Summer,Sunday,TRUE,off work,38,
2015/4/26 00:54,160.3272736,38,36.88263626,8.8125,0,20.17409439,71.95738373,152.5323792,0.305222243,22.0662941,Summer,Sunday,TRUE,off work,34,
2015/4/26 01:09,147.9819275,34,16.62996502,3.5,0,20.38538742,72.0588028,137.7531586,0.387111127,22.36472282,Summer,Sunday,TRUE,off work,34,
2015/4/26 01:24,143.5697144,34,18.45708828,4.921875,0,20.12338562,72.32080383,145.1487732,0.253111124,22.00796547,Summer,Sunday,TRUE,off work,40,
2015/4/26 01:39,160.2977814,40,33.29228821,8.25,0,20.41074142,71.61931763,147.8466797,0.364777774,22.38477249,Summer,Sunday,TRUE,off work,38,
2015/4/26 01:54,163.1780853,38,36.84761581,9.25,0,20.29241867,71.6193161,161.2838593,0.230777785,22.21986923,Summer,Sunday,TRUE,off work,38,
2015/4/26 02:09,159.5473877,38,33.60051193,8.3125,0,20.46990204,71.85596313,184.8034668,0.282888889,22.47572479,Summer,Sunday,TRUE,off work,40,
2015/4/26 02:24,162.0738037,40,39.52967682,9.625,0,20.47835388,72.93777771,190.1737671,0.699777782,22.52609177,Summer,Sunday,TRUE,off work,38,
2015/4/26 02:39,164.2840057,38,39.38631668,9.5625,0,20.41919327,73.40261536,155.8905182,0.34616667,22.45957108,Summer,Sunday,TRUE,off work,38,
2015/4/26 02:54,157.4469635,38,33.85528412,8.5625,0,20.5459671,74.2477829,180.7596436,0.279166669,22.6679985,Summer,Sunday,TRUE,off work,34,
2015/4/26 03:09,146.9644806,34,23.87077141,5.375,0,20.56287079,74.83094635,166.6464691,0.297777802,22.7128582,Summer,Sunday,TRUE,off work,34,
2015/4/26 03:24,140.992514,34,14.01559048,4.25,0,20.48680573,75.16056213,145.1551361,0.141444445,22.61729813,Summer,Sunday,TRUE,off work,38,
2015/4/26 03:39,156.0690704,38,33.57102051,9.0625,0,20.50371017,75.82824249,171.3538971,0.174944445,22.66505699,Summer,Sunday,TRUE,off work,42.5,
2015/4/26 03:54,176.3065857,42.5,48.0546814,11.9375,0,20.3600296,76.75792236,141.7823486,0.268000007,22.49395485,Summer,Sunday,TRUE,off work,38,
2015/4/26 04:09,158.0842987,38,37.89946899,9.75,0,20.36848373,77.26502533,152.5423737,0.078166671,22.52383575,Summer,Sunday,TRUE,off work,38,
2015/4/26 04:24,161.0022888,38,36.67967987,8.75,0,20.35157928,78.17780151,180.756134,0.483888894,22.53172302,Summer,Sunday,TRUE,off work,40,
2015/4/26 04:39,163.2256012,40,38.75348511,12.5,0,20.45299988,78.56657867,149.8499603,0.45783335,22.69047928,Summer,Sunday,TRUE,off work,38,
2015/4/26 04:54,159.3212921,38,34.94174728,9.125,0,20.52906494,78.92999725,172.0295563,0.10050001,22.81249771,Summer,Sunday,TRUE,off work,40,
2015/4/26 05:09,162.7095062,40,39.99416351,9.4375,0,20.57132187,79.52161255,159.2571564,0.227055565,22.89449883,Summer,Sunday,TRUE,off work,38,
2015/4/26 05:24,164.3544586,38,40.01628113,9.9375,0,20.48680496,79.53851624,137.7543945,0.383388907,22.77380295,Summer,Sunday,TRUE,off work,38,
2015/4/26 05:39,162.965094,38,35.78388519,9.375,0,20.68964462,79.82587433,144.4698029,0.104222231,23.07573814,Summer,Sunday,TRUE,off work,40,
2015/4/26 05:54,161.2038147,40,38.26851883,9.3125,0,20.52906418,80.16393738,182.0953979,0.07444445,22.85683899,Summer,Sunday,TRUE,off work,38,
2015/4/26 06:09,161.9918823,38,40.49469452,9.9375,0.072016209,20.77416229,80.73865204,170.002182,0.193555564,23.23143349,Summer,Sunday,TRUE,off work,40,
2015/4/26 06:24,158.3726593,40,35.15596848,9.0625,0.090020262,20.88403397,79.69909973,144.4708557,0.413166672,23.35055046,Summer,Sunday,TRUE,off work,34,
2015/4/26 06:39,154.4486908,34,31.77850876,6.8125,0.090020262,21.0615181,79.58922729,142.4492035,0.297777802,23.60165443,Summer,Sunday,TRUE,off work,34,
2015/4/26 06:54,137.7648682,34,14.08911362,3.3125,0.090020262,21.19674377,78.8708374,163.2790375,0.130277783,23.76751976,Summer,Sunday,TRUE,off work,38,
2015/4/26 07:09,159.7521973,38,31.61200581,8.875,0.090020262,21.61932678,77.97496338,173.3512115,0.052111115,24.33575172,Summer,Sunday,TRUE,off work,38,
2015/4/26 07:24,160.8630249,38,36.27212753,9,0.144032419,22.09262009,76.41985626,144.4475861,0.28661111,24.94264755,Summer,Sunday,TRUE,off work,37.5,
2015/4/26 07:39,161.30867,37.5,36.94100494,9.25,0.180039826,22.63334122,74.37417145,135.0353241,0.405722231,25.61294708,Summer,Sunday,TRUE,off work,44,
2015/4/26 07:54,182.0590118,44,53.41880341,13.8125,0.198020446,23.07561722,73.55124664,149.811264,0.439222217,26.19520988,Summer,Sunday,TRUE,off work,42,
2015/4/26 08:09,170.0642822,42,48.33157196,11.953125,0.224977002,23.03201752,73.16781311,194.119812,0.241944447,26.11520462,Summer,Sunday,TRUE,off work,40,
2015/4/26 08:24,169.3138916,40,38.11287003,9.875,0.269969672,23.20042419,72.4822937,79.91958618,0.148888901,26.3167038,Summer,Sunday,TRUE,off work,40,
2015/4/26 08:39,166.1190125,40,40.11499557,9.625,0.332951021,23.6211647,71.27922211,152.4615326,0.34616667,26.84030724,Summer,Sunday,TRUE,off work,50,
2015/4/26 08:54,207.1969788,50,64.87777176,17.5,0.413860929,24.5322113,67.67891388,137.6763458,0.398277789,27.89634895,Summer,Sunday,TRUE,off work,54,
2015/4/26 09:09,226.8987396,54,90.16156006,21.25,0.395821738,25.1182579,65.27029572,152.4513702,0.431777805,28.55743942,Summer,Sunday,TRUE,off work,54,
2015/4/26 09:24,215.9099884,54,75.29185257,18.75,0.467789257,25.43919525,63.92737427,192.7227783,0.353611141,28.90845032,Summer,Sunday,TRUE,off work,52,
2015/4/26 09:39,215.5216888,52,73.45848389,18.0625,0.539756835,26.09797897,62.72805023,152.4220123,0.68861115,29.71737976,Summer,Sunday,TRUE,off work,48,
2015/4/26 10:18,218.0497437,52,74.50173492,18.75,0.593732518,27.08615417,58.82602234,188.6539459,0.539722264,30.76611252,Summer,Sunday,TRUE,off work,50,TRUE
2015/4/26 10:33,202.3243805,50,53.83536606,13.75,0.575722551,27.44767838,56.96533813,188.6539459,0.275444448,31.1068058,Summer,Sunday,TRUE,off work,52,
2015/4/26 10:48,218.4232941,52,76.36418457,18.9375,0.629594386,27.99650879,55.19561768,225.5692139,0.301499993,31.69130096,Summer,Sunday,TRUE,off work,52,
2015/4/26 11:03,209.7872864,52,71.7930481,17.3125,0.701461589,28.23483505,55.18576202,130.8959961,0.509944499,32.00215073,Summer,Sunday,TRUE,off work,50,
2015/4/26 11:18,205.6126434,50,60.26199036,16,0.719432998,27.90445023,55.7497879,171.15448,0.379666686,31.61402359,Summer,Sunday,TRUE,off work,46,
2015/4/26 11:33,198.4446442,46,50.18132553,12,0.647489643,28.49546204,53.66433258,159.0733337,0.51738888,32.2199543,Summer,Sunday,TRUE,off work,50,
2015/4/26 11:48,203.3762299,50,68.89103394,15.9375,0.665475464,29.32288666,51.52823181,145.6390076,0.550888896,33.1110321,Summer,Sunday,TRUE,off work,46,
2015/4/26 12:03,188.6273529,46,50.61754761,13.25,0.557560503,29.22156982,51.46912689,254.3624573,0.431777805,32.97648544,Summer,Sunday,TRUE,off work,50,
2015/4/26 12:18,202.5439209,50,65.6408577,14.921875,0.719432926,29.31444397,51.02164307,177.1878357,0.934277833,33.05792923,Summer,Sunday,TRUE,off work,50,
2015/4/26 12:33,197.5861206,50,57.08185577,15,0.48561722,29.07803726,51.61266327,246.9801636,0.532277763,32.80453415,Summer,Sunday,TRUE,off work,46,
2015/4/26 12:48,194.1372925,46,57.39929504,13.25,0.557560503,29.18779755,51.52822876,130.8729401,0.394555569,32.9381485,Summer,Sunday,TRUE,off work,50,
2015/4/26 13:03,207.9096863,50,68.15334396,16.1875,0.683461273,29.23845444,50.388414,196.6454315,0.160055563,32.90779877,Summer,Sunday,TRUE,off work,46,
2015/4/26 13:18,192.2498566,46,47.77533417,12.5625,0.701447105,29.39043198,49.89871368,148.9933319,0.636500001,33.0603157,Summer,Sunday,TRUE,off work,48,
2015/4/26 13:33,202.7733002,48,63.50520401,15.625,0.449645579,29.32288589,49.56943207,154.3625946,0.238222227,32.94666214,Summer,Sunday,TRUE,off work,50,
2015/4/26 13:48,205.3554169,50,61.96060104,15.75,0.539574695,29.23845444,50.40529938,167.7852631,0.182388887,32.90920486,Summer,Sunday,TRUE,off work,48,
2015/4/26 14:30,194.1078033,48,51.71118088,13.375,0.413678288,28.58053665,53.07425232,132.2418671,0.80400008,32.28327637,Summer,Sunday,TRUE,off work,47.5,TRUE
2015/4/26 14:45,203.5662872,47.5,65.56835938,15.5625,0.323752487,28.15052338,54.32473145,149.0359344,0.294055551,31.82465286,Summer,Sunday,TRUE,off work,50,
2015/4/26 15:00,195.4086884,50,59.07292023,15.6875,0.39574222,28.18217163,54.54523163,216.8512421,0.070722222,31.88325539,Summer,Sunday,TRUE,off work,44,
2015/4/26 15:15,186.8087311,44,48.09195557,12.125,0.377738702,28.60197983,53.5284256,165.810791,0.234500006,32.34697685,Summer,Sunday,TRUE,off work,52,
2015/4/26 15:30,206.6644989,52,71.8700531,18.0625,0.305787379,28.72004166,54.22904968,153.0550385,0.379666686,32.55674286,Summer,Sunday,TRUE,off work,52,
2015/4/26 15:45,218.431488,52,73.39622421,18.6875,0.251832652,28.20688782,55.52390137,159.1132202,0.297777802,31.99131737,Summer,Sunday,TRUE,off work,54,
2015/4/26 16:00,220.6466064,54,74.57013702,24.47916667,0.233877242,27.77441635,57.0625824,163.1419678,0.227055565,31.54337502,Summer,Sunday,TRUE,off work,54,
2015/4/26 16:15,218.1988373,54,75.59536591,19.125,0.197905573,27.38032227,58.03826294,138.3014221,0.104222231,31.09746284,Summer,Sunday,TRUE,off work,54,
2015/4/26 16:30,222.1735931,54,76.41006088,18.9375,0.17991859,27.07760849,58.95254974,173.2124481,0.078166671,30.7650135,Summer,Sunday,TRUE,off work,54,
